,client_id,Variation,mode,result,Time_AVG,total_time
29088,6543439,Control,confirm,error,0.0,
29089,6398332,Test,,succeed,130.8,523.0
29090,7279483,Control,step_1,error,0.0,
29091,3356780,Test,confirm,error,0.0,
29092,9098597,Test,start,not succeed,0.0,
29093,8780340,Test,confirm,error,0.0,
29094,319971,Control,,succeed,218.5,874.0
29095,1402734,Control,,succeed,63.5,254.0
29096,1196376,Test,confirm,error,0.0,
29097,6940673,Test,,succeed,22.8,91.0
29098,4454525,Test,start,not succeed,0.0,
29099,8530828,Control,start,not succeed,0.0,
29100,1410032,Control,,succeed,98.0,392.0
29101,6676076,Control,start,not succeed,0.0,
29102,2725090,Test,start,not succeed,0.0,
29103,9482725,Test,step_2,not succeed,0.0,
29104,9253375,Control,confirm,error,0.0,
29105,387579,Test,confirm,error,0.0,
29106,6935374,Control,,succeed,105.2,421.0
29107,9640857,Control,start,not succeed,0.0,
29108,629429,Test,confirm,error,0.0,
29109,8828227,Control,,succeed,32.2,129.0
29110,7566046,Control,start,not succeed,0.0,
29111,382031,Test,start,not succeed,0.0,
29112,1351826,Control,,succeed,234.0,936.0
29113,1578062,Control,start,not succeed,0.0,
29114,6721743,Test,confirm,error,0.0,
29115,9223714,Test,,succeed,23.8,95.0
29116,6968851,Control,start,not succeed,0.0,
29117,5274738,Test,confirm,error,0.0,
29118,9097776,Control,confirm,error,0.0,
29119,5702891,Control,start,not succeed,0.0,
29120,4411900,Test,confirm,error,0.0,
29121,7536544,Test,start,not succeed,0.0,
29122,4933319,Test,confirm,error,0.0,
29123,7878803,Test,start,not succeed,0.0,
29124,6970339,Test,,succeed,32.2,129.0
29125,8646938,Control,confirm,error,0.0,
29126,4631341,Test,,succeed,66.0,264.0
29127,7437418,Control,start,not succeed,0.0,
29128,929038,Test,confirm,error,0.0,
29129,7915924,Control,start,not succeed,0.0,
29130,240468,Control,confirm,error,0.0,
29131,1259453,Control,start,not succeed,0.0,
29132,3013641,Control,start,not succeed,0.0,
29133,1424457,Test,start,not succeed,0.0,
29134,8849791,Test,,succeed,28.2,113.0
29135,9371642,Test,confirm,error,0.0,
29136,8933080,Control,start,not succeed,0.0,
29137,6799854,Control,step_1,error,0.0,
29138,1500353,Test,start,not succeed,0.0,
29139,5351307,Control,start,not succeed,0.0,
29140,4886673,Control,confirm,error,0.0,
29141,233145,Test,,succeed,68.8,275.0
29142,6565360,Test,start,not succeed,0.0,
29143,6800831,Control,confirm,error,0.0,
29144,8676893,Test,confirm,error,0.0,
29145,3977195,Test,,succeed,27.2,109.0
29146,4035879,Test,confirm,error,0.0,
29147,4486410,Test,confirm,error,0.0,
29148,4778568,Test,start,not succeed,0.0,
29149,6975917,Control,,succeed,33.2,133.0
29150,8465448,Test,start,not succeed,0.0,
29151,6526012,Control,start,error,0.0,
29152,2965474,Test,,succeed,43.5,174.0
29153,8192130,Test,start,not succeed,0.0,
29154,6313827,Test,,succeed,28.0,112.0
29155,4971958,Control,confirm,error,0.0,
29156,7324201,Test,confirm,error,0.0,
29157,5025043,Test,,succeed,159.0,636.0
29158,2163565,Control,start,not succeed,0.0,
29159,6149601,Test,,succeed,46.2,185.0
29160,2031379,Test,start,not succeed,0.0,
29161,7298873,Control,start,not succeed,0.0,
29162,213870,Control,start,not succeed,0.0,
29163,580208,Test,confirm,error,0.0,
29164,1159175,Test,confirm,error,0.0,
29165,4887194,Test,step_1,error,0.0,
29166,9642590,Test,confirm,error,0.0,
29167,3046631,Control,,succeed,20.2,81.0
29168,6793307,Control,,succeed,172.2,689.0
29169,1774241,Control,confirm,error,0.0,
29170,8213697,Test,confirm,error,0.0,
29171,3394481,Control,start,not succeed,0.0,
29172,4721645,Test,confirm,error,0.0,
29173,8627479,Test,start,error,0.0,
29174,4272509,Test,confirm,error,0.0,
29175,2186318,Test,,succeed,38.2,153.0
29176,4224754,Test,,succeed,93.0,372.0
29177,7657181,Control,,succeed,25.5,102.0
29178,6340549,Control,,succeed,42.5,170.0
29179,5211979,Test,start,not succeed,0.0,
29180,7577983,Control,start,not succeed,0.0,
29181,6587845,Test,confirm,error,0.0,
29182,7000685,Test,start,not succeed,0.0,
29183,5333331,Test,,succeed,34.2,137.0
29184,5588572,Control,confirm,error,0.0,
29185,4474393,Control,confirm,error,0.0,
29186,6290188,Test,confirm,error,0.0,
29187,8259219,Control,confirm,error,0.0,
29188,7017113,Control,start,not succeed,0.0,
29189,220061,Test,start,not succeed,0.0,
29190,8990227,Test,confirm,error,0.0,
29191,2981422,Control,,succeed,56.2,225.0
29192,8397993,Control,,succeed,322.0,1288.0
29193,5571841,Test,start,not succeed,0.0,
29194,3043425,Control,start,not succeed,0.0,
29195,1008297,Test,,succeed,27.8,111.0
29196,2894471,Test,confirm,error,0.0,
29197,719792,Test,confirm,error,0.0,
29198,6067591,Control,confirm,error,0.0,
29199,1693716,Test,start,not succeed,0.0,
29200,3788076,Control,,succeed,83.8,335.0
29201,8054675,Control,,succeed,82.2,329.0
29202,8811797,Test,start,not succeed,0.0,
29203,5595433,Control,,succeed,72.5,290.0
29204,2612292,Test,confirm,error,0.0,
29205,962572,Control,confirm,error,0.0,
29206,5965286,Control,confirm,error,0.0,
29207,8212469,Test,confirm,error,0.0,
29208,2096514,Control,confirm,error,0.0,
29209,9711093,Test,confirm,error,0.0,
29210,1436836,Test,confirm,error,0.0,
29211,7491468,Control,,succeed,27.0,108.0
29212,2963532,Test,start,not succeed,0.0,
29213,7680560,Control,confirm,error,0.0,
29214,9403854,Test,start,not succeed,0.0,
29215,354981,Control,start,not succeed,0.0,
29216,1685349,Test,,succeed,17.5,70.0
29217,4428440,Control,,succeed,80.8,323.0
29218,3143882,Control,start,not succeed,0.0,
29219,3290167,Control,,succeed,62.2,249.0
29220,1469028,Control,,succeed,24.5,98.0
29221,8071857,Control,start,not succeed,0.0,
29222,3169493,Control,,succeed,185.0,740.0
29223,5389964,Control,start,not succeed,0.0,
29224,4054828,Control,start,not succeed,0.0,
29225,5691200,Test,confirm,error,0.0,
29226,8440177,Control,start,not succeed,0.0,
29227,6157535,Control,start,not succeed,0.0,
29228,8597626,Test,confirm,error,0.0,
29229,7280152,Control,start,not succeed,0.0,
29230,2041875,Control,confirm,error,0.0,
29231,206829,Control,start,error,0.0,
29232,6476776,Control,start,not succeed,0.0,
29233,6457559,Test,start,not succeed,0.0,
29234,3238512,Test,start,not succeed,0.0,
29235,2700111,Test,step_1,error,0.0,
29236,3901818,Test,,succeed,21.8,87.0
29237,4885156,Test,confirm,error,0.0,
29238,9348657,Control,,succeed,54.2,217.0
29239,8908639,Test,start,not succeed,0.0,
29240,3777764,Control,confirm,error,0.0,
29241,9127541,Control,start,not succeed,0.0,
29242,8034741,Control,start,not succeed,0.0,
29243,3887490,Control,,succeed,99.0,396.0
29244,3541288,Test,start,not succeed,0.0,
29245,1011301,Control,start,not succeed,0.0,
29246,9293728,Test,start,not succeed,0.0,
29247,972585,Test,,succeed,49.8,199.0
29248,2274489,Test,confirm,error,0.0,
29249,8702776,Control,,succeed,64.0,256.0
29250,2980797,Test,,succeed,51.0,204.0
29251,9436763,Control,start,not succeed,0.0,
29252,8995664,Test,,succeed,29.8,119.0
29253,6062375,Control,step_1,error,0.0,
29254,2230975,Control,confirm,error,0.0,
29255,3355848,Control,confirm,error,0.0,
29256,5509909,Control,start,not succeed,0.0,
29257,749498,Control,start,not succeed,0.0,
29258,5910240,Test,confirm,error,0.0,
29259,9020045,Control,,succeed,80.2,321.0
29260,4764978,Control,confirm,error,0.0,
29261,8046298,Test,start,not succeed,0.0,
29262,1815591,Test,start,not succeed,0.0,
29263,7885933,Test,confirm,error,0.0,
29264,2284299,Test,start,not succeed,0.0,
29265,2322197,Test,start,not succeed,0.0,
29266,9292182,Test,,succeed,62.5,250.0
29267,793989,Test,confirm,error,0.0,
29268,9295408,Control,,succeed,58.2,233.0
29269,7617111,Control,,succeed,37.8,151.0
29270,3412199,Test,start,not succeed,0.0,
29271,9535483,Control,confirm,error,0.0,
29272,1650327,Test,confirm,error,0.0,
29273,706799,Control,confirm,error,0.0,
29274,1008228,Test,,succeed,40.0,160.0
29275,9940066,Control,start,not succeed,0.0,
29276,8071489,Test,start,not succeed,0.0,
29277,5219396,Control,confirm,error,0.0,
29278,6843571,Test,confirm,error,0.0,
29279,3127899,Test,,succeed,57.2,229.0
29280,8672996,Control,start,not succeed,0.0,
29281,5112825,Test,confirm,error,0.0,
29282,4738135,Control,start,not succeed,0.0,
29283,9003268,Test,start,not succeed,0.0,
29284,6377989,Test,start,not succeed,0.0,
29285,809658,Control,,succeed,33.5,134.0
29286,73910,Control,,succeed,42.5,170.0
29287,8253607,Test,,succeed,177.2,709.0
29288,260054,Control,start,not succeed,0.0,
29289,6229922,Control,,succeed,55.8,223.0
29290,732599,Test,,succeed,74.8,299.0
29291,7382317,Test,,succeed,87.8,351.0
29292,8287712,Test,confirm,error,0.0,
29293,4851372,Control,confirm,error,0.0,
29294,8657713,Test,confirm,error,0.0,
29295,5428955,Test,,succeed,109.0,436.0
29296,2184517,Test,,succeed,38.0,152.0
29297,6071177,Control,step_1,error,0.0,
29298,4417494,Test,start,not succeed,0.0,
29299,9443496,Control,confirm,error,0.0,
29300,1246990,Test,confirm,error,0.0,
29301,6184725,Test,confirm,error,0.0,
29302,2288204,Control,,succeed,69.8,279.0
29303,5240787,Control,start,not succeed,0.0,
29304,9360535,Test,,succeed,130.2,521.0
29305,2361360,Test,start,not succeed,0.0,
29306,9882073,Test,confirm,error,0.0,
29307,3638833,Test,confirm,error,0.0,
29308,7186706,Control,,succeed,161.0,644.0
29309,5791498,Control,start,not succeed,0.0,
29310,2336651,Test,start,not succeed,0.0,
29311,9250072,Test,,succeed,40.5,162.0
29312,6914362,Control,confirm,error,0.0,
29313,6587318,Control,confirm,error,0.0,
29314,2835130,Control,start,not succeed,0.0,
29315,6238036,Test,start,not succeed,0.0,
29316,2458299,Control,start,not succeed,0.0,
29317,9204242,Test,start,not succeed,0.0,
29318,3805582,Test,confirm,error,0.0,
29319,5284464,Test,confirm,error,0.0,
29320,6495652,Control,,succeed,39.2,157.0
29321,2074878,Test,start,not succeed,0.0,
29322,6569413,Control,start,not succeed,0.0,
29323,5818842,Control,start,not succeed,0.0,
29324,3417498,Test,confirm,error,0.0,
29325,7959689,Control,step_1,error,0.0,
29326,1445968,Test,,succeed,43.8,175.0
29327,2127092,Control,,succeed,26.8,107.0
29328,2468473,Control,,succeed,68.2,273.0
29329,3361098,Control,confirm,error,0.0,
29330,8168710,Control,confirm,error,0.0,
29331,7293514,Test,confirm,error,0.0,
29332,3841861,Test,,succeed,27.5,110.0
29333,2048072,Test,confirm,error,0.0,
29334,9518848,Control,start,not succeed,0.0,
29335,6572513,Control,confirm,error,0.0,
29336,5249821,Control,start,not succeed,0.0,
29337,3727435,Control,,succeed,71.5,286.0
29338,508087,Test,start,not succeed,0.0,
29339,6152291,Control,,succeed,38.8,155.0
29340,1837101,Test,start,not succeed,0.0,
29341,2980350,Test,confirm,error,0.0,
29342,3075422,Control,start,not succeed,0.0,
29343,4110011,Control,start,not succeed,0.0,
29344,5990729,Control,confirm,error,0.0,
29345,1169304,Control,,succeed,89.0,356.0
29346,3690078,Control,start,not succeed,0.0,
29347,8923312,Control,confirm,error,0.0,
29348,5044959,Control,confirm,error,0.0,
29349,2013905,Control,start,not succeed,0.0,
29350,6725598,Test,confirm,error,0.0,
29351,6104853,Control,start,not succeed,0.0,
29352,9460935,Test,confirm,error,0.0,
29353,1256759,Test,,succeed,34.5,138.0
29354,446547,Control,confirm,error,0.0,
29355,2455018,Test,start,not succeed,0.0,
29356,7325425,Control,confirm,error,0.0,
29357,2275495,Test,confirm,error,0.0,
29358,7446375,Test,,succeed,55.5,222.0
29359,1386684,Test,,succeed,303.2,1213.0
29360,6409527,Test,confirm,error,0.0,
29361,2552663,Control,,succeed,39.5,158.0
29362,2911637,Control,start,not succeed,0.0,
29363,3974644,Control,,succeed,77.8,311.0
29364,1212878,Test,confirm,error,0.0,
29365,4664662,Test,confirm,error,0.0,
29366,6147265,Control,confirm,error,0.0,
29367,7491100,Test,,succeed,119.5,478.0
29368,5818148,Control,step_1,error,0.0,
29369,8790955,Control,,succeed,79.0,316.0
29370,9441943,Control,confirm,error,0.0,
29371,6318705,Test,confirm,error,0.0,
29372,3270998,Control,,succeed,86.0,344.0
29373,979630,Control,,succeed,41.8,167.0
29374,8130515,Test,confirm,error,0.0,
29375,8292253,Test,,succeed,26.8,107.0
29376,1275733,Test,confirm,error,0.0,
29377,4306172,Control,start,not succeed,0.0,
29378,6039880,Control,confirm,error,0.0,
29379,6746439,Control,start,not succeed,0.0,
29380,6120460,Control,,succeed,137.0,548.0
29381,3845216,Test,confirm,error,0.0,
29382,8166246,Test,confirm,error,0.0,
29383,2857733,Test,start,not succeed,0.0,
29384,3993467,Test,,succeed,63.2,253.0
29385,5908745,Control,start,not succeed,0.0,
29386,6347071,Test,start,not succeed,0.0,
29387,7987454,Test,,succeed,54.5,218.0
29388,1066894,Control,start,not succeed,0.0,
29389,475911,Test,,succeed,52.5,210.0
29390,2665992,Control,confirm,error,0.0,
29391,5738664,Control,start,not succeed,0.0,
29392,2754521,Test,,succeed,63.8,255.0
29393,7981108,Test,start,not succeed,0.0,
29394,6848266,Test,confirm,error,0.0,
29395,5861436,Control,start,not succeed,0.0,
29396,2080835,Test,start,not succeed,0.0,
29397,9369501,Control,,succeed,50.5,202.0
29398,2745495,Test,confirm,error,0.0,
29399,939325,Control,,succeed,48.0,192.0
29400,6985890,Control,,succeed,39.8,159.0
29401,5774314,Control,,succeed,166.2,665.0
29402,7195168,Test,confirm,error,0.0,
29403,9957316,Control,confirm,error,0.0,
29404,2869375,Test,,succeed,80.8,323.0
29405,2678642,Test,confirm,error,0.0,
29406,3021700,Test,confirm,error,0.0,
29407,2418161,Test,start,not succeed,0.0,
29408,6622182,Test,,succeed,75.5,302.0
29409,5874439,Test,,succeed,31.0,124.0
29410,8307059,Control,confirm,error,0.0,
29411,6106057,Control,confirm,error,0.0,
29412,731715,Control,,succeed,43.0,172.0
29413,8710483,Test,,succeed,40.5,162.0
29414,9297863,Control,start,not succeed,0.0,
29415,3873870,Control,,succeed,49.0,196.0
29416,6429390,Control,start,not succeed,0.0,
29417,6633500,Test,start,not succeed,0.0,
29418,4754251,Control,confirm,error,0.0,
29419,7345124,Control,start,not succeed,0.0,
29420,4731471,Test,start,not succeed,0.0,
29421,9185414,Test,start,not succeed,0.0,
29422,4717,Test,confirm,error,0.0,
29423,5259609,Control,,succeed,31.5,126.0
29424,5416822,Test,confirm,error,0.0,
29425,7736243,Control,,succeed,125.5,502.0
29426,3611790,Control,start,not succeed,0.0,
29427,9215321,Test,confirm,error,0.0,
29428,6620635,Test,,succeed,37.8,151.0
29429,3719087,Control,start,not succeed,0.0,
29430,5412295,Control,,succeed,194.5,778.0
29431,5093458,Control,start,not succeed,0.0,
29432,4635161,Control,confirm,error,0.0,
29433,5104880,Test,start,not succeed,0.0,
29434,8960535,Control,confirm,error,0.0,
29435,8225975,Control,start,error,0.0,
29436,2629232,Test,start,not succeed,0.0,
29437,5008750,Test,start,not succeed,0.0,
29438,930489,Test,confirm,error,0.0,
29439,6746595,Test,,succeed,132.5,530.0
29440,1185501,Test,confirm,error,0.0,
29441,9171836,Test,,succeed,40.8,163.0
29442,3012371,Test,confirm,error,0.0,
29443,1859630,Test,,succeed,25.0,100.0
29444,439963,Test,confirm,error,0.0,
29445,6918656,Control,confirm,error,0.0,
29446,9056097,Test,,succeed,64.5,258.0
29447,9369945,Control,start,not succeed,0.0,
29448,1443174,Test,,succeed,34.5,138.0
29449,5529860,Test,,succeed,108.0,432.0
29450,7148890,Test,start,not succeed,0.0,
29451,9656513,Test,start,error,0.0,
29452,4934172,Control,,succeed,115.0,460.0
29453,8608150,Test,confirm,error,0.0,
29454,7448490,Control,start,not succeed,0.0,
29455,3482195,Control,confirm,error,0.0,
29456,4804595,Control,step_1,error,0.0,
29457,7331322,Test,confirm,error,0.0,
29458,8925152,Control,,succeed,36.2,145.0
29459,3115010,Control,confirm,error,0.0,
29460,7610723,Control,confirm,error,0.0,
29461,8786226,Test,start,not succeed,0.0,
29462,669787,Test,start,not succeed,0.0,
29463,3432773,Control,start,not succeed,0.0,
29464,9082610,Control,confirm,error,0.0,
29465,8357092,Control,,succeed,43.0,172.0
29466,6457073,Control,start,not succeed,0.0,
29467,9590656,Test,,succeed,51.0,204.0
29468,6274201,Test,confirm,error,0.0,
29469,6774933,Test,confirm,error,0.0,
29470,3839983,Test,confirm,error,0.0,
29471,1277925,Control,confirm,error,0.0,
29472,8877322,Test,start,not succeed,0.0,
29473,6705039,Control,start,not succeed,0.0,
29474,1231545,Control,,succeed,91.5,366.0
29475,5955871,Test,start,not succeed,0.0,
29476,7080641,Control,start,not succeed,0.0,
29477,7772755,Test,confirm,error,0.0,
29478,4039539,Control,confirm,error,0.0,
29479,182574,Control,,succeed,72.5,290.0
29480,11309,Test,confirm,error,0.0,
29481,3973543,Test,start,not succeed,0.0,
29482,3868191,Test,,succeed,61.5,246.0
29483,262201,Control,start,not succeed,0.0,
29484,514104,Test,start,not succeed,0.0,
29485,6147241,Control,confirm,error,0.0,
29486,2502350,Test,,succeed,80.0,320.0
29487,399707,Test,confirm,error,0.0,
29488,2685475,Test,confirm,error,0.0,
29489,1979382,Control,start,not succeed,0.0,
29490,4827333,Test,confirm,error,0.0,
29491,3656547,Test,confirm,error,0.0,
29492,5072657,Test,start,error,0.0,
29493,1253454,Test,confirm,error,0.0,
29494,5816546,Test,confirm,error,0.0,
29495,6191203,Control,start,not succeed,0.0,
29496,2791797,Control,start,error,0.0,
29497,1768737,Control,confirm,error,0.0,
29498,9042935,Control,start,not succeed,0.0,
29499,445481,Test,confirm,error,0.0,
29500,7263576,Test,,succeed,63.2,253.0
29501,4257128,Control,start,not succeed,0.0,
29502,6219217,Control,confirm,error,0.0,
29503,5824640,Control,confirm,error,0.0,
29504,6604463,Test,confirm,error,0.0,
29505,1228292,Test,confirm,error,0.0,
29506,5059489,Test,start,not succeed,0.0,
29507,594380,Test,,succeed,49.0,196.0
29508,381660,Test,confirm,error,0.0,
29509,8687545,Test,confirm,error,0.0,
29510,4565303,Control,,succeed,47.8,191.0
29511,8041642,Control,start,not succeed,0.0,
29512,9670706,Control,start,not succeed,0.0,
29513,6255304,Control,,succeed,58.8,235.0
29514,2311400,Test,,succeed,71.8,287.0
29515,1812576,Test,confirm,error,0.0,
29516,4628359,Test,start,not succeed,0.0,
29517,8201583,Control,,succeed,47.0,188.0
29518,682400,Test,confirm,error,0.0,
29519,3524698,Test,start,not succeed,0.0,
29520,2713154,Control,,succeed,47.0,188.0
29521,6246059,Control,start,not succeed,0.0,
29522,3768595,Test,,succeed,38.0,152.0
29523,7420902,Test,start,not succeed,0.0,
29524,8971577,Test,,succeed,43.5,174.0
29525,4593085,Test,,succeed,63.2,253.0
29526,7833327,Control,,succeed,53.5,214.0
29527,3135759,Control,,succeed,44.2,177.0
29528,301141,Control,confirm,error,0.0,
29529,9476892,Test,start,not succeed,0.0,
29530,6674579,Test,confirm,error,0.0,
29531,3840809,Test,confirm,error,0.0,
29532,8415761,Test,confirm,error,0.0,
29533,8717609,Test,,succeed,79.2,317.0
29534,5285625,Test,confirm,error,0.0,
29535,4960794,Control,step_1,error,0.0,
29536,9776942,Test,start,not succeed,0.0,
29537,773274,Test,,succeed,33.2,133.0
29538,653767,Control,,succeed,85.0,340.0
29539,1644468,Test,start,not succeed,0.0,
29540,9677152,Test,confirm,error,0.0,
29541,1774247,Control,start,not succeed,0.0,
29542,6555622,Control,confirm,error,0.0,
29543,8754433,Control,step_1,error,0.0,
29544,7603403,Control,start,not succeed,0.0,
29545,597136,Test,confirm,error,0.0,
29546,9510333,Test,,succeed,23.8,95.0
29547,5318185,Control,start,not succeed,0.0,
29548,3367386,Test,confirm,error,0.0,
